date,initial_leverage,common_factor_change,idiosyncratic_change,common_factor_component,idiosyncratic_component,market_leverage,reconstructed_market_leverage,reconstruction_error,common_factor_index,idiosyncratic_component_index,n_banks
2023-11-28,26.16177426,0.01995401,0.02661002,4.58919905,1.98304892,32.73402224,32.73402224,-0.00000000,0.95298059,2.04438367,15
2023-11-29,26.16177426,-0.08263249,0.10463419,4.50656656,2.08768311,32.75602394,32.75602394,-0.00000000,0.93582135,2.15225415,15
2023-11-30,26.16177426,-0.34861603,-0.04835215,4.15795053,2.03933096,32.35905576,32.35905576,0.00000000,0.86342869,2.10240649,15
2023-12-01,26.16177426,-0.07115304,0.13518282,4.08679750,2.17451378,32.42308554,32.42308554,-0.00000000,0.84865325,2.24177045,15
2023-12-04,26.16177426,-0.12634120,-0.01590086,3.96045630,2.15861292,32.28084348,32.28084348,-0.00000000,0.82241758,2.22537778,15
2023-12-05,26.16177426,-0.03470619,0.11667875,3.92575011,2.27529167,32.36281604,32.36281604,-0.00000000,0.81521059,2.34566535,15
2023-12-06,26.16177426,-0.32420376,-0.00747360,3.60154635,2.26781807,32.03113868,32.03113868,-0.00000000,0.74788732,2.33796059,15
2023-12-07,26.16177426,-0.09320145,-0.01455185,3.50834490,2.25326622,31.92338538,31.92338538,-0.00000000,0.72853336,2.32295866,15
2023-12-08,26.16177426,-0.28486934,0.02736743,3.22347556,2.28063365,31.66588347,31.66588347,-0.00000000,0.66937816,2.35117255,15
2023-12-11,26.16177426,0.16820332,0.02569649,3.39167889,2.30633014,31.85978328,31.85978328,-0.00000000,0.70430681,2.37766382,15
2023-12-12,26.16177426,0.05820033,-0.16445715,3.44987922,2.14187299,31.75352647,31.75352647,-0.00000000,0.71639253,2.20812009,15
2023-12-13,26.16177426,-0.04965395,0.00302394,3.40022527,2.14489693,31.70689646,31.70689646,-0.00000000,0.70608153,2.21123756,15
2023-12-14,26.16177426,-0.65741639,0.00624014,2.74280888,2.15113707,31.05572021,31.05572021,-0.00000000,0.56956423,2.21767071,15
2023-12-15,26.16177426,0.07368599,-0.15285081,2.81649487,1.99828626,30.97655539,30.97655539,-0.00000000,0.58486566,2.06009229,15
2023-12-18,26.16177426,0.13631566,0.05685033,2.95281053,2.05513659,31.16972139,31.16972139,-0.00000000,0.61317260,2.11870098,15
2023-12-19,26.16177426,-0.06974320,0.06325446,2.88306733,2.11839105,31.16323264,31.16323264,-0.00000000,0.59868992,2.18391187,15
2023-12-20,26.16177426,-0.02065496,0.04454776,2.86241237,2.16293881,31.18712544,31.18712544,-0.00000000,0.59440076,2.22983747,15
2023-12-21,26.16177426,0.00772123,-0.10559930,2.87013360,2.05733951,31.08924737,31.08924737,-0.00000000,0.59600413,2.12097203,15
2023-12-22,26.16177426,-0.03069694,-0.00082638,2.83943666,2.05651313,31.05772405,31.05772405,-0.00000000,0.58962969,2.12012009,15
2023-12-26,26.16177426,-0.03737047,0.00233248,2.80206619,2.05884561,31.02268606,31.02268606,-0.00000000,0.58186944,2.12252471,15
2023-12-27,26.16177426,-0.12359879,-0.12450305,2.67846741,1.93434255,30.77458423,30.77458423,-0.00000000,0.55620325,1.99417084,15
2023-12-28,26.16177426,0.10863650,-0.12865636,2.78710390,1.80568620,30.75456436,30.75456436,-0.00000000,0.57876241,1.86153520,15
2023-12-29,26.16177426,-0.04284870,-0.04609636,2.74425521,1.75958984,30.66561931,30.66561931,-0.00000000,0.56986457,1.81401311,15
2024-01-02,26.16177426,0.06305822,0.64250183,2.80731342,2.40209167,31.37117935,31.37117935,-0.00000000,0.58295907,2.47638721,15
2024-01-03,26.16177426,0.33367660,-0.03791388,3.14099003,2.36417778,31.66694207,31.66694207,-0.00000000,0.65224944,2.43730066,15
2024-01-04,26.16177426,-0.26500745,-0.07169894,2.87598257,2.29247884,31.33023567,31.33023567,-0.00000000,0.59721872,2.36338411,15
2024-01-05,26.16177426,-0.11369534,0.06319045,2.76228723,2.35566929,31.27973078,31.27973078,-0.00000000,0.57360905,2.42852900,15
2024-01-08,26.16177426,-0.06358296,0.18432782,2.69870428,2.53999711,31.40047565,31.40047565,-0.00000000,0.56040559,2.61855800,15
2024-01-09,26.16177426,0.13213569,-0.06640167,2.83083997,2.47359544,31.46620967,31.46620967,-0.00000000,0.58784453,2.55010256,15
2024-01-10,26.16177426,0.19134701,-0.01025198,3.02218698,2.46334346,31.64730471,31.64730471,-0.00000000,0.62757913,2.53953349,15
2024-01-11,26.16177426,0.47921598,-0.06938470,3.50140296,2.39395876,32.05713598,32.05713598,-0.00000000,0.72709181,2.46800276,15
2024-01-12,26.16177426,-0.00736734,0.00366053,3.49403562,2.39761930,32.05342918,32.05342918,-0.00000000,0.72556193,2.47177651,15
2024-01-16,26.16177426,0.22645946,0.10156162,3.72049508,2.49918091,32.38145026,32.38145026,-0.00000000,0.77258789,2.57647938,15
2024-01-17,26.16177426,0.29267135,0.24482451,4.01316643,2.74400542,32.91894611,32.91894611,-0.00000000,0.83336322,2.82887619,15
2024-01-18,26.16177426,-0.07508076,-0.08258537,3.93808567,2.66142005,32.76127998,32.76127998,-0.00000000,0.81777215,2.74373649,15
2024-01-19,26.16177426,-0.10508450,-0.04287713,3.83300116,2.61854291,32.61331834,32.61331834,-0.00000000,0.79595059,2.69953319,15
2024-01-22,26.16177426,-0.20870648,0.21675074,3.62429469,2.83529365,32.62136260,32.62136260,-0.00000000,0.75261117,2.92298792,15
2024-01-23,26.16177426,-0.16608559,-0.13051439,3.45820910,2.70477926,32.32476262,32.32476262,-0.00000000,0.71812229,2.78843678,15
2024-01-24,26.16177426,-0.17760645,-0.38805837,3.28060265,2.31672090,31.75909781,31.75909781,-0.00000000,0.68124102,2.38837596,15
2024-01-25,26.16177426,0.07085364,-0.23691109,3.35145629,2.07980981,31.59304036,31.59304036,-0.00000000,0.69595429,2.14413733,15
2024-01-26,26.16177426,-0.17368391,0.05946286,3.17777238,2.13927267,31.47881931,31.47881931,-0.00000000,0.65988756,2.20543934,15
2024-01-29,26.16177426,0.11569414,-0.09650498,3.29346652,2.04276769,31.49800847,31.49800847,-0.00000000,0.68391230,2.10594951,15
2024-01-30,26.16177426,-0.20697574,0.13972907,3.08649078,2.18249676,31.43076180,31.43076180,-0.00000000,0.64093228,2.25000034,15
2024-01-31,26.16177426,0.03610559,0.00315701,3.12259637,2.18565378,31.47002441,31.47002441,-0.00000000,0.64842987,2.25325500,15
2024-02-01,26.16177426,0.72692806,0.05618537,3.84952443,2.24183915,32.25313784,32.25313784,-0.00000000,0.79938177,2.31117816,15
2024-02-02,26.16177426,-0.03254579,0.02452334,3.81697863,2.26636249,32.24511539,32.24511539,-0.00000000,0.79262340,2.33645999,15
2024-02-05,26.16177426,0.18823575,-0.04010498,4.00521439,2.22625751,32.39324616,32.39324616,0.00000000,0.83171192,2.29511458,15
2024-02-06,26.16177426,0.07985886,-0.33282377,4.08507325,1.89343374,32.14028125,32.14028125,0.00000000,0.84829520,1.95199674,15
2024-02-07,26.16177426,0.13191616,0.05495989,4.21698941,1.94839363,32.32715731,32.32715731,0.00000000,0.87568855,2.00865651,15
2024-02-08,26.16177426,0.45740749,0.07968845,4.67439690,2.02808208,32.86425325,32.86425325,0.00000000,0.97067254,2.09080969,15
2024-02-09,26.16177426,0.25482257,0.04903965,4.92921947,2.07712173,33.16811546,33.16811546,-0.00000000,1.02358830,2.14136611,15
2024-02-12,26.16177426,-0.12226213,0.00445732,4.80695734,2.08157905,33.05031065,33.05031065,0.00000000,0.99819968,2.14596129,15
2024-02-13,26.16177426,0.20956720,-0.03015581,5.01652454,2.05142324,33.22972204,33.22972204,-0.00000000,1.04171784,2.11487277,15
2024-02-14,26.16177426,-0.07456881,-0.08316072,4.94195573,1.96826252,33.07199251,33.07199251,-0.00000000,1.02623308,2.02913993,15
2024-02-15,26.16177426,-0.23537396,-0.08073192,4.70658177,1.88753060,32.75588663,32.75588663,-0.00000000,0.97735596,1.94591101,15
2024-02-16,26.16177426,-0.13449316,-0.06166694,4.57208861,1.82586366,32.55972653,32.55972653,-0.00000000,0.94942748,1.88233674,15
2024-02-20,26.16177426,-0.25677487,-0.16083369,4.31531374,1.66502997,32.14211798,32.14211798,0.00000000,0.89610631,1.71652855,15
2024-02-21,26.16177426,-0.10970559,-0.18836194,4.20560815,1.47666803,31.84405045,31.84405045,-0.00000000,0.87332515,1.52234066,15
2024-02-22,26.16177426,-0.18148165,-0.10803676,4.02412650,1.36863127,31.55453203,31.55453203,-0.00000000,0.83563916,1.41096238,15
2024-02-23,26.16177426,-0.17716716,0.00524108,3.84695934,1.37387235,31.38260596,31.38260596,-0.00000000,0.79884911,1.41636556,15
2024-02-26,26.16177426,0.20162026,0.14511587,4.04857960,1.51898822,31.72934209,31.72934209,-0.00000000,0.84071702,1.56596980,15
2024-02-27,26.16177426,-0.12131739,-0.04679296,3.92726222,1.47219526,31.56123174,31.56123174,-0.00000000,0.81552459,1.51772955,15
2024-02-28,26.16177426,-0.06438492,0.12285764,3.86287730,1.59505290,31.61970446,31.61970446,-0.00000000,0.80215459,1.64438712,15
2024-02-29,26.16177426,-0.06342368,0.04850842,3.79945361,1.64356133,31.60478920,31.60478920,-0.00000000,0.78898420,1.69439589,15
2024-03-01,26.16177426,-0.26254958,0.03080391,3.53690403,1.67436524,31.37304353,31.37304353,-0.00000000,0.73446387,1.72615255,15
2024-03-04,26.16177426,-0.08025134,0.01885074,3.45665269,1.69321598,31.31164294,31.31164294,-0.00000000,0.71779909,1.74558634,15
2024-03-05,26.16177426,-0.01990679,0.08687849,3.43674591,1.78009447,31.37861464,31.37861464,-0.00000000,0.71366530,1.83515193,15
2024-03-06,26.16177426,0.02776129,-0.13879930,3.46450720,1.64129516,31.26757662,31.26757662,-0.00000000,0.71943014,1.69205963,15
2024-03-07,26.16177426,-0.21521982,0.00387196,3.24928738,1.64516713,31.05622877,31.05622877,-0.00000000,0.67473818,1.69605135,15
2024-03-08,26.16177426,0.01167254,-0.11642293,3.26095992,1.52874420,30.95147838,30.95147838,-0.00000000,0.67716206,1.57602752,15
2024-03-11,26.16177426,-0.07906363,-0.02235880,3.18189629,1.50638540,30.85005595,30.85005595,-0.00000000,0.66074393,1.55297718,15
2024-03-12,26.16177426,-0.21313080,-0.10025699,2.96876549,1.40612841,30.53666816,30.53666816,-0.00000000,0.61648576,1.44961929,15
2024-03-13,26.16177426,-0.04429041,0.08227959,2.92447508,1.48840800,30.57465734,30.57465734,-0.00000000,0.60728854,1.53444374,15
2024-03-14,26.16177426,0.15669977,0.00607679,3.08117485,1.49448479,30.73743389,30.73743389,-0.00000000,0.63982838,1.54070848,15
2024-03-15,26.16177426,-0.16615251,0.10932123,2.91502234,1.60380602,30.68060262,30.68060262,-0.00000000,0.60532561,1.65341097,15
2024-03-18,26.16177426,-0.06055914,0.01920149,2.85446320,1.62300751,30.63924497,30.63924497,-0.00000000,0.59275006,1.67320635,15
2024-03-19,26.16177426,-0.20236898,0.12200177,2.65209421,1.74500928,30.55887776,30.55887776,-0.00000000,0.55072667,1.79898158,15
2024-03-20,26.16177426,-0.08956126,-0.00846466,2.56253295,1.73654462,30.46085183,30.46085183,-0.00000000,0.53212862,1.79025511,15
2024-03-21,26.16177426,-0.37086371,-0.17154466,2.19166924,1.56499996,29.91844346,29.91844346,-0.00000000,0.45511607,1.61340465,15
2024-03-22,26.16177426,0.04447667,0.07102417,2.23614591,1.63602413,30.03394430,30.03394430,-0.00000000,0.46435198,1.68662557,15
2024-03-25,26.16177426,0.11601336,0.03984491,2.35215928,1.67586904,30.18980258,30.18980258,-0.00000000,0.48844300,1.72770286,15
2024-03-26,26.16177426,-0.31510048,-0.09318209,2.03705880,1.58268695,29.78152001,29.78152001,-0.00000000,0.42301009,1.63163869,15
2024-03-27,26.16177426,-0.01939001,0.05275390,2.01766879,1.63544084,29.81488390,29.81488390,-0.00000000,0.41898361,1.68602424,15
2024-03-28,26.16177426,-0.24519293,0.11991100,1.77247586,1.75535185,29.68960197,29.68960197,-0.00000000,0.36806751,1.80964403,15
2024-04-01,26.16177426,0.13516324,0.22606573,1.90763910,1.98141758,30.05083094,30.05083094,-0.00000000,0.39613514,2.04270187,15
2024-04-02,26.16177426,-0.00716862,-0.21230253,1.90047048,1.76911505,29.83135979,29.83135979,-0.00000000,0.39464653,1.82383293,15
2024-04-03,26.16177426,-0.23590800,0.08775358,1.66456248,1.85686862,29.68320536,29.68320536,-0.00000000,0.34565851,1.91430068,15
2024-04-04,26.16177426,-0.08028044,0.00970407,1.58428204,1.86657269,29.61262900,29.61262900,-0.00000000,0.32898770,1.92430489,15
2024-04-05,26.16177426,0.12062438,0.06002482,1.70490642,1.92659752,29.79327820,29.79327820,-0.00000000,0.35403623,1.98618625,15
2024-04-08,26.16177426,-0.06528565,-0.12578489,1.63962077,1.80081263,29.60220766,29.60220766,-0.00000000,0.34047919,1.85651089,15
2024-04-09,26.16177426,0.17536128,-0.05394301,1.81498205,1.74686961,29.72362593,29.72362593,-0.00000000,0.37689423,1.80089945,15
2024-04-10,26.16177426,0.03334107,-0.13421583,1.84832313,1.61265379,29.62275118,29.62275118,-0.00000000,0.38381775,1.66253239,15
2024-04-11,26.16177426,0.20076882,0.02215547,2.04909195,1.63480926,29.84567547,29.84567547,-0.00000000,0.42550886,1.68537312,15
2024-04-12,26.16177426,-0.01497596,0.22327324,2.03411599,1.85808249,30.05397275,30.05397275,-0.00000000,0.42239899,1.91555209,15
2024-04-15,26.16177426,0.13769887,-0.07785671,2.17181486,1.78022578,30.11381491,30.11381491,-0.00000000,0.45099317,1.83528731,15
2024-04-16,26.16177426,0.54923038,0.00570984,2.72104525,1.78593562,30.66875513,30.66875513,-0.00000000,0.56504485,1.84117375,15
2024-04-17,26.16177426,-0.11585680,-0.04995044,2.60518844,1.73598518,30.50294789,30.50294789,-0.00000000,0.54098634,1.78967836,15
2024-04-18,26.16177426,-0.38395648,-0.16767437,2.22123197,1.56831081,29.95131703,29.95131703,-0.00000000,0.46125499,1.61681790,15
2024-04-19,26.16177426,-0.13229746,-0.00697473,2.08893451,1.56133607,29.81204485,29.81204485,-0.00000000,0.43378246,1.60962745,15
2024-04-22,26.16177426,-0.30955047,-0.02454727,1.77938405,1.53678880,29.47794711,29.47794711,-0.00000000,0.36950205,1.58432094,15
2024-04-23,26.16177426,-0.30160895,-0.03184734,1.47777509,1.50494146,29.14449082,29.14449082,-0.00000000,0.30687075,1.55148858,15
2024-04-24,26.16177426,0.02796862,-0.05547788,1.50574371,1.44946358,29.11698156,29.11698156,-0.00000000,0.31267864,1.49429479,15
2024-04-25,26.16177426,0.03144422,-0.09566632,1.53718793,1.35379726,29.05275946,29.05275946,-0.00000000,0.31920826,1.39566956,15
2024-04-26,26.16177426,-0.04435065,0.07760543,1.49283728,1.43140269,29.08601424,29.08601424,-0.00000000,0.30999853,1.47567529,15
2024-04-29,26.16177426,-0.09498934,-0.23939724,1.39784794,1.19200545,28.75162766,28.75162766,-0.00000000,0.29027330,1.22887361,15
2024-04-30,26.16177426,0.08212932,0.00467087,1.47997726,1.19667632,28.83842785,28.83842785,-0.00000000,0.30732805,1.23368895,15
2024-05-01,26.16177426,-0.03128811,0.01058352,1.44868915,1.20725984,28.81772326,28.81772326,-0.00000000,0.30083085,1.24459981,15
2024-05-02,26.16177426,-0.33937085,0.13802589,1.10931830,1.34528573,28.61637830,28.61637830,-0.00000000,0.23035802,1.38689477,15
2024-05-03,26.16177426,0.20144773,-0.09793643,1.31076603,1.24734930,28.71988960,28.71988960,-0.00000000,0.27219011,1.28592922,15
2024-05-06,26.16177426,-0.10483662,-0.06990265,1.20592941,1.17744665,28.54515033,28.54515033,-0.00000000,0.25042002,1.21386451,15
2024-05-07,26.16177426,-0.22795447,-0.04245702,0.97797494,1.13498963,28.27473884,28.27473884,-0.00000000,0.20308362,1.17009432,15
2024-05-08,26.16177426,-0.11735082,0.01552569,0.86062412,1.15051532,28.17291370,28.17291370,-0.00000000,0.17871486,1.18610020,15
2024-05-09,26.16177426,-0.16610841,-0.10468036,0.69451571,1.04583496,27.90212493,27.90212493,-0.00000000,0.14422124,1.07818213,15
2024-05-10,26.16177426,-0.26371850,-0.38283227,0.43079720,0.66300268,27.25557415,27.25557415,-0.00000000,0.08945817,0.68350904,15
2024-05-13,26.16177426,-0.11540617,0.00229078,0.31539103,0.66529347,27.14245876,27.14245876,-0.00000000,0.06549324,0.68587067,15
2024-05-14,26.16177426,-0.21338710,0.13329637,0.10200393,0.79858983,27.06236803,27.06236803,-0.00000000,0.02118186,0.82328983,15
2024-05-15,26.16177426,-0.06610414,0.00324825,0.03589980,0.80183808,26.99951214,26.99951214,-0.00000000,0.00745485,0.82663855,15
2024-05-16,26.16177426,-0.00413086,-0.43334545,0.03176894,0.36849263,26.56203584,26.56203584,-0.00000000,0.00659705,0.37988993,15
2024-05-17,26.16177426,-0.07115383,0.01919487,-0.03938489,0.38768750,26.51007687,26.51007687,-0.00000000,-0.00817856,0.39967849,15
2024-05-20,26.16177426,-0.09010068,-0.04909767,-0.12948558,0.33858983,26.37087852,26.37087852,-0.00000000,-0.02688862,0.34906225,15
2024-05-21,26.16177426,0.22222298,-0.01478198,0.09273740,0.32380785,26.57831951,26.57831951,-0.00000000,0.01925760,0.33382307,15
2024-05-22,26.16177426,0.15520263,-0.02277186,0.24794003,0.30103599,26.71075029,26.71075029,-0.00000000,0.05148655,0.31034689,15
2024-05-23,26.16177426,0.04088237,0.09491800,0.28882240,0.39595399,26.84655065,26.84655065,-0.00000000,0.05997607,0.40820066,15
2024-05-24,26.16177426,-0.03646341,0.06022594,0.25235899,0.45617993,26.87031319,26.87031319,-0.00000000,0.05240418,0.47028936,15
2024-05-28,26.16177426,0.02338194,-0.01086231,0.27574094,0.44531762,26.88283282,26.88283282,-0.00000000,0.05725961,0.45909108,15
2024-05-29,26.16177426,0.44132537,0.15355712,0.71706631,0.59887474,27.47771531,27.47771531,-0.00000000,0.14890404,0.61739765,15
2024-05-30,26.16177426,-0.14649293,0.17087966,0.57057338,0.76975440,27.50210203,27.50210203,-0.00000000,0.11848371,0.79356253,15
2024-05-31,26.16177426,-0.05522765,0.06675287,0.51534573,0.83650727,27.51362726,27.51362726,-0.00000000,0.10701529,0.86238003,15
2024-06-03,26.16177426,0.09640346,-0.11528228,0.61174919,0.72122499,27.49474844,27.49474844,-0.00000000,0.12703417,0.74353213,15
2024-06-04,26.16177426,0.39542961,-0.02518870,1.00717880,0.69603629,27.86498935,27.86498935,-0.00000000,0.20914801,0.71756435,15
2024-06-05,26.16177426,0.11615742,0.00555650,1.12333622,0.70159278,27.98670327,27.98670327,-0.00000000,0.23326894,0.72329271,15
2024-06-06,26.16177426,-0.06377230,0.04217020,1.05956392,0.74376298,27.96510117,27.96510117,-0.00000000,0.22002616,0.76676721,15
2024-06-07,26.16177426,-0.00455082,-0.09766136,1.05501311,0.64610161,27.86288898,27.86288898,-0.00000000,0.21908115,0.66608523,15
2024-06-10,26.16177426,0.71109562,-0.02919524,1.76610872,0.61690638,28.54478937,28.54478937,-0.00000000,0.36674533,0.63598700,15
2024-06-11,26.16177426,0.86795462,0.05503465,2.63406334,0.67194103,29.46777863,29.46777863,-0.00000000,0.54698243,0.69272384,15
2024-06-12,26.16177426,-0.36338175,0.13978207,2.27068159,0.81172309,29.24417894,29.24417894,-0.00000000,0.47152356,0.83682930,15
2024-06-13,26.16177426,0.34350008,-0.06325817,2.61418166,0.74846492,29.52442085,29.52442085,-0.00000000,0.54285385,0.77161458,15
2024-06-14,26.16177426,0.51294937,-0.06770172,3.12713104,0.68076321,29.96966851,29.96966851,-0.00000000,0.64937152,0.70181888,15
2024-06-17,26.16177426,-0.12768269,-0.03484979,2.99944834,0.64591341,29.80713602,29.80713602,-0.00000000,0.62285728,0.66589120,15
2024-06-18,26.16177426,-0.10950410,-0.10508587,2.88994424,0.54082754,29.59254604,29.59254604,-0.00000000,0.60011796,0.55755508,15
2024-06-20,26.16177426,-0.14449746,-0.28804652,2.74544679,0.25278102,29.16000207,29.16000207,-0.00000000,0.57011201,0.26059942,15
2024-06-21,26.16177426,0.28495688,0.12184954,3.03040366,0.37463056,29.56680849,29.56680849,-0.00000000,0.62928538,0.38621771,15
2024-06-24,26.16177426,-0.43856388,-0.05894158,2.59183978,0.31568898,29.06930302,29.06930302,-0.00000000,0.53821440,0.32545309,15
2024-06-25,26.16177426,0.18925550,-0.02895476,2.78109528,0.28673422,29.22960376,29.22960376,-0.00000000,0.57751468,0.29560277,15
2024-06-26,26.16177426,0.11678927,-0.01806092,2.89788455,0.26867330,29.32833211,29.32833211,-0.00000000,0.60176682,0.27698323,15
2024-06-27,26.16177426,0.05985686,0.08237811,2.95774141,0.35105141,29.47056708,29.47056708,-0.00000000,0.61419653,0.36190926,15
2024-06-28,26.16177426,0.08227940,-0.12242036,3.04002081,0.22863104,29.43042611,29.43042611,-0.00000000,0.63128245,0.23570249,15
2024-07-01,26.16177426,-0.50831988,0.07479471,2.53170092,0.30342575,28.99690094,28.99690094,-0.00000000,0.52572613,0.31281056,15
2024-07-02,26.16177426,0.13466309,-0.09591984,2.66636401,0.20750591,29.03564418,29.03564418,-0.00000000,0.55368990,0.21392397,15
2024-07-03,26.16177426,-0.34220598,0.08584710,2.32415803,0.29335301,28.77928531,28.77928531,-0.00000000,0.48262833,0.30242628,15
2024-07-05,26.16177426,-0.30201949,0.28483403,2.02213854,0.57818704,28.76209985,28.76209985,-0.00000000,0.41991179,0.59607009,15
2024-07-08,26.16177426,0.17311824,0.43163497,2.19525679,1.00982201,29.36685306,29.36685306,-0.00000000,0.45586105,1.04105532,15
2024-07-09,26.16177426,0.21151768,0.00725417,2.40677446,1.01707618,29.58562491,29.58562491,-0.00000000,0.49978424,1.04853386,15
